product_url,product_price,product_specs,product_desc,product_tag,product_pmode,product_name
http://www.snapdeal.com/product/lava-arc-22-beats-white/635155449,"1545,9750",,,,,Lava Arc 22 Beats White
http://www.snapdeal.com/product/micromax-x455i-grey/1406810864,"1968,9750",,,,,Micromax X455i Grey
http://www.snapdeal.com/product/karbonn-k62-white/1251265016,"1999,9750",,,,,Karbonn K62+ White
http://www.snapdeal.com/product/micromax-bolt-a065-white/1149244142,"3736,9750",,,,,Micromax Bolt A065 White
http://www.snapdeal.com/product/micromax-gsm-others-bar-dual/1955945665,"1445,9750",,,,,Micromax Gsm Others Bar Dual Sim Mobile Phone X242- Grey
http://www.snapdeal.com/product/kingbell-smart-2gb-smart-tft/398270986,"2750,9750",,,,,"Kingbell 4 "" WVGA TFT LCD,dual core CPU processor, 1.2GHZ frequency, GSM dual band, front camera 0.3M+ back camera 2M,WIFI/GPS/BT/FM,touch panel, 1300mAh"
http://www.snapdeal.com/product/xolo-one-white/502058793,"5757,9750",,,,,Xolo One White
http://www.snapdeal.com/product/forme-m600-32-mb-phone/1960087371,"1095,9750",,,,,Forme M600(White)
http://www.snapdeal.com/product/xolo-a600-white/1099019159,"4924,9750",,,,,Xolo A600 (White)
http://www.snapdeal.com/product/xolo-q3000-black/546779899,"13859,9750",,,,,Xolo Q3000 (Black)
http://www.snapdeal.com/product/htc-desire-820q-dual-sim/164454901,"19406,9750",,,,,Htc Desire 820q Dual Sim
http://www.snapdeal.com/product/panasonic-gd22-black/949719031,"1823,9750",,,,,Panasonic Gd22 Black
http://www.snapdeal.com/product/earth-me7/1138365086,"2399,9750",,,,,Earth ME7
http://www.snapdeal.com/product/tseries-t01/115395025,"689,9750",,,,,T-Series T01
http://www.snapdeal.com/product/lava-kkt-27s-grey/469513372,"1499,9750",,,,,Lava KKT 27s (Grey)
http://www.snapdeal.com/product/panasonic-p55-white/1388348685,"10788,9750",,,,,Panasonic P55 White Mobile Phone
http://www.snapdeal.com/product/nokia-220-dual-sim-black/1621110104,"2547,9750",,,,,Nokia 220 Dual SIM Black
http://www.snapdeal.com/product/ak-a6-purple-gsm-mobile/1941280775,"749,9750",,,,,A&K A6 Purple GSM Mobile
http://www.snapdeal.com/product/lenovo-s660/801533683,"7823,9750",,,,,Lenovo Titanium S660
http://www.snapdeal.com/product/micromax-a104-white-gold-fire2/1820358878,"7288,9750",,,,,Micromax A104 White Gold Fire2
http://www.snapdeal.com/product/karbonn-titanium-s10/1606474581,"5870,9750",,,,,Karbonn Titanium S10
http://www.snapdeal.com/product/lenovo-a369i/29683227,"3562,9750",,,,,Lenovo A369i
http://www.snapdeal.com/product/philips-s308-mobile-phone/1119173324,"3790,9750",,,,,Philips S308 Mobile Phone
http://www.snapdeal.com/product/philips-w3500-black/2089753182,"5068,9750",,,,,Philips W3500 Black
http://www.snapdeal.com/product/swipe-konnect-50-black/382848829,"5250,9750",,,,,Swipe Konnect 5.0 Black
http://www.snapdeal.com/product/karbonn-k1s-black/630581662,"1299,9750",,,,,Karbonn K1S Black
http://www.snapdeal.com/product/samsung-galaxy-grand-prime-grey/1790143822,"12976,9750",,,,,Samsung Galaxy Grand Prime Grey
http://www.snapdeal.com/product/maxcell-mobiles-phone-m105/448658178,"741,9750",,,,,Maxcell Mobiles Phone M105
http://www.snapdeal.com/product/jivi-c201/1155906861,"1580,9750",,,,,Jivi C201
http://www.snapdeal.com/product/kenxinda-watch-mobile-dual-sim/145608174,"1799,9750",,,,,Kenxinda Watch Mobile Dual SIM - Red
http://www.snapdeal.com/product/videocon-v1515-mobile-phone-green/496792545,"1088,9750",,,,,Videocon V1515 Mobile Phone Green
http://www.snapdeal.com/product/karbonn-titanium-s3-white/1188940099,"5475,9750",,,,,Karbonn Titanium S3 (White)
http://www.snapdeal.com/product/iball-vogue-24-kk1-grey/1538672819,"1499,9750",,,,,Iball Vogue 2.4 KK1 Grey
http://www.snapdeal.com/product/apple-iphone-5s-16-gb/347830397,"37814,9750",,,,,Apple iPhone 5S 16 GB (Silver)
http://www.snapdeal.com/product/xolo-q1000-opuswhite/1469210677,"6159,9750",,,,,XOLO Q1000 Opus(White)
http://www.snapdeal.com/product/subway-bosss12-buy-1-white/466187217,"1399,9750",,,,,Subway Boss-S12  (Buy 1 White Get 1 Black Free)
http://www.snapdeal.com/product/pansonic-t41-1-gb-ram/1256126753,"6412,9750",,,,,Pansonic T41 1 GB RAM
http://www.snapdeal.com/product/panasonic-t31/59897373,"3699,9750",,,,,Panasonic T31
http://www.snapdeal.com/product/micomax-a065-black/952010262,"3692,9750",,,,,Micromax A065 Black
http://www.snapdeal.com/product/htc-desire-516-white/1894862721,"9555,9750",,,,,Htc Desire 516 Dual Sim (white)
http://www.snapdeal.com/product/forme-m600-mobile-phone/1858682904,"1075,9750",,,,,Forme M600 Mobile Phone
http://www.snapdeal.com/product/xolo-q1020-8-gb-smart/1404651692,"8177,9750",,,,,Xolo Q1020 8 GB Smart Phone White
http://www.snapdeal.com/product/micromax-gsm-others-bar-dual/1205354191,"1105,9750",,,,,Micromax Gsm Others Bar Dual Sim Mobile Phone X2050- Black
http://www.snapdeal.com/product/videocon-vphone-mobile-whitegold/2057690151,"1155,9750",,,,,Videocon Vphone Mobile White-Gold
http://www.snapdeal.com/product/samsung-galaxy-s-duos-3/1787888359,"5780,9750",,,,,Samsung Galaxy S Duos 3 - White Mobile Phone
http://www.snapdeal.com/product/micromax-x070-multi/1139050079,"998,9750",,,,,MICROMAX X070 Multi
http://www.snapdeal.com/product/videocon-v1555-gsm-mobile-phone/465109279,"1450,9750",,,,,Videocon V1555 Gsm Mobile Phone
http://www.snapdeal.com/product/ktel-2232-black-gsm-dual/735078903,"620,9750",,,,,K-Tel 2232 Black Gsm Dual Sim Mobile Phone
http://www.snapdeal.com/product/tseries-t11/666164448,"769,9750",,,,,T-Series T11
http://www.snapdeal.com/product/prithvi-t-2020-xl-black/787552092,"899,9750",,,,,Prithvi T 2020 XL Black blue
http://www.snapdeal.com/product/karbonn-s2-plus-white/636893637,"4999,9750",,,,,Karbonn Titanium S2 Plus White
http://www.snapdeal.com/product/karbonn-k58-silver/833731518,"1549,9750",,,,,Karbonn K58 Silver
http://www.snapdeal.com/product/karbonn-s25-klick/698151586,"7282,9750",,,,,Karbonn S25 Klick
http://www.snapdeal.com/product/micromax-gsm-others-bar-dual/1238861725,"1515,9750",,,,,Micromax Gsm Others Bar Dual Sim Mobile Phone X2814- Blue
http://www.snapdeal.com/product/micromax-x090-mobile-phone/616993849,"1290,9750",,,,,Micromax X090 Mobile Phone
http://www.snapdeal.com/product/micromax-cg666-cdma-mobile-white/66172303,"2310,9750",,,,,MICROMAX CG666 CDMA MOBILE WHITE
http://www.snapdeal.com/product/panasonic-t31-white/2105854483,"3705,9750",,,,,Panasonic T31 (White)
http://www.snapdeal.com/product/xolo-q1010i-white/1889259556,"6946,9750",,,,,Xolo Q1010i White
http://www.snapdeal.com/product/micromax-canvas-knight-camero-a290/1890967847,"8452,9750",,,,,Micromax Canvas Knight Camero A290 White Gold
http://www.snapdeal.com/product/xolo-play-6x1000/567651002,"7950,9750",,,,,Xolo play 6x-1000
http://www.snapdeal.com/product/adcom-combo-of-nonu-x9/1974888270,"860,9750",,,,,Adcom Combo Of Nonu X9 With Ahp-811 Wired Headphone With Mic
http://www.snapdeal.com/product/ak-a6-orange-gsm-mobile/681325867,"715,9750",,,,,A&K A6 Orange GSM Mobile
http://www.snapdeal.com/product/micromax-gsm-others-bar-dual/2074009121,"1400,9750",,,,,Micromax Gsm Others Bar Dual Sim Mobile Phone X344- Black
http://www.snapdeal.com/product/t-series-sg81/1535728677,"1111,9750",,,,,T- Series SG81
http://www.snapdeal.com/product/samsung-galaxy-core-2-4gb/1154038490,"6762,9750",,,,,Samsung Galaxy Core 2 4GB Phone - Black
http://www.snapdeal.com/product/xolo-one-red-smartphone-with/60232872,"5671,9750",,,,,"Xolo One Red Smartphone With Upgradable To Android 5.0, Lollipop"
http://www.snapdeal.com/product/nokia-xl-orange/418453944,"6999,9750",,,,,Nokia XL Dual SIM Orange
http://www.snapdeal.com/product/karbonn-titanium-s3-black/199999435,"5350,9750",,,,,Karbonn Titanium S3 (Black)
http://www.snapdeal.com/product/forme-candy-pink/1333860391,"1399,9750",,,,,Forme Candy (pink)
http://www.snapdeal.com/product/micromax-canvas-4-a210-white/1709863424,"8599,9750",,,,,Micromax Canvas 4 A210 White
http://www.snapdeal.com/product/karbonn-titanium-s4-black/1288551368,"8316,9750",,,,,Karbonn Titanium S4 Black
http://www.snapdeal.com/product/micromax-x253-white-mobile-phone/1559382382,"1395,9750",,,,,Micromax X253 White Mobile Phone
http://www.snapdeal.com/product/vox-kick-k3-android-44/1926627591,"2199,9750",,,,,VOX KICK K3 Android 4.4 Kitkat 3G 3.5 inch Smartphone
http://www.snapdeal.com/product/subway-bosss12-buy-1-white/754283885,"1399,9750",,,,,Subway Boss-S12  (Buy 1 White Get 1 Blue Free)
http://www.snapdeal.com/product/diyid5-mobile-phone/616059210,"1198,9750",,,,,DIYID5 Mobile Phone
http://www.snapdeal.com/product/lenovo-a526-blue/180775151,"4599,9750",,,,,Lenovo A526 Blue
http://www.snapdeal.com/product/apple-iphone-6-64-gb/131798351,"56000,9750",,,,,Apple iPhone 6 - 64 GB
http://www.snapdeal.com/product/celkon-c298-multi-sim-mobile/177393266,"1575,9750",,,,,Celkon C298 Multi Sim Mobile Phone - Black And Gold
http://www.snapdeal.com/product/karbonn-a100-black/870225054,"2390,9750",,,,,Karbonn A100 Grey Black 
http://www.snapdeal.com/product/celkon-c349-star-black-red/1943416214,"899,9750",,,,,Celkon C349 Star Black Red
http://www.snapdeal.com/product/philips-e130-black/900517145,"999,9750",,,,,Philips E130 Black
http://www.snapdeal.com/product/karbonn-the-legend-24-white/266787034,"1330,9750",,,,,Karbonn The Legend 2.4 White Silver
http://www.snapdeal.com/product/videocon-v1390-mobile-phone-black/1636748822,"820,9750",,,,,Videocon V1390 Mobile Phone - Black And Red
http://www.snapdeal.com/product/micromax-a104-canvas-fire-2/1033015225,"5397,9750",,,,,Micromax A104 Canvas Fire 2 Mobile Phone
http://www.snapdeal.com/product/karbonn-k-phone-1-whitechampange/1435587253,"1368,9750",,,,,Karbonn K phone 1 White-Champange
http://www.snapdeal.com/product/karbonn-k-725-white/797540621,"1450,9750",,,,,Karbonn K 725 White
